,pointID,Geographic Area Name,Population,cdtaname,boroname_left,cdta2020,geoid,Demand,lon,lat,coordinates,OSMID,OSM_lon,OSM_lat,geometry
746,746,"Block 4001, Block Group 4, Census Tract 199, Kings County, New York",561,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470199004001,12,-73.96877094123101,40.68524660543278,"(40.68524660543278,-73.96877094123101)",42464929,-73.9690628,40.6841532,POINT (-73.9690628 40.6841532)
747,747,"Block 1000, Block Group 1, Census Tract 201, Kings County, New York",416,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201001000,9,-73.96274597068162,40.68562141568421,"(40.68562141568421,-73.96274597068162)",42499383,-73.962398,40.686352,POINT (-73.96239799999999 40.686352)
748,748,"Block 1001, Block Group 1, Census Tract 201, Kings County, New York",386,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201001001,9,-73.9623729260936,40.68373535720532,"(40.68373535720532,-73.9623729260936)",42464945,-73.9626445,40.6825936,POINT (-73.9626445 40.6825936)
749,749,"Block 2000, Block Group 2, Census Tract 201, Kings County, New York",287,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201002000,7,-73.96254256761905,40.68212201489652,"(40.68212201489652,-73.96254256761905)",42464945,-73.9626445,40.6825936,POINT (-73.9626445 40.6825936)
750,750,"Block 2001, Block Group 2, Census Tract 201, Kings County, New York",546,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201002001,12,-73.96410362334002,40.68233776023864,"(40.68233776023864,-73.96410362334002)",42464941,-73.963664,40.682807,POINT (-73.96366399999999 40.682807)
751,751,"Block 2002, Block Group 2, Census Tract 201, Kings County, New York",263,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201002002,6,-73.9623654867722,40.68119186052648,"(40.68119186052648,-73.9623654867722)",42479665,-73.963292,40.6809539,POINT (-73.963292 40.6809539)
752,752,"Block 3000, Block Group 3, Census Tract 201, Kings County, New York",436,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201003000,10,-73.96335816990603,40.68373724710254,"(40.68373724710254,-73.96335816990603)",42464941,-73.963664,40.682807,POINT (-73.96366399999999 40.682807)
753,753,"Block 3001, Block Group 3, Census Tract 201, Kings County, New York",551,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201003001,12,-73.96439491267813,40.68379285546714,"(40.68379285546714,-73.96439491267813)",42464938,-73.964779,40.68304,POINT (-73.96477899999999 40.68304)
754,754,"Block 4000, Block Group 4, Census Tract 201, Kings County, New York",419,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201004000,9,-73.96377083604622,40.68582257156383,"(40.68582257156383,-73.96377083604622)",42499383,-73.962398,40.686352,POINT (-73.96239799999999 40.686352)
755,755,"Block 4001, Block Group 4, Census Tract 201, Kings County, New York",558,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470201004001,12,-73.96477773387547,40.685706196360506,"(40.685706196360506,-73.96477773387547)",42478400,-73.9655248,40.6867429,POINT (-73.9655248 40.6867429)
756,756,"Block 1000, Block Group 1, Census Tract 203, Kings County, New York",300,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470203001000,7,-73.96284478582592,40.68032361620191,"(40.68032361620191,-73.96284478582592)",42479665,-73.963292,40.6809539,POINT (-73.963292 40.6809539)
757,757,"Block 1001, Block Group 1, Census Tract 203, Kings County, New York",71,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470203001001,2,-73.96446806565328,40.68078975716324,"(40.68078975716324,-73.96446806565328)",597728151,-73.9643922,40.6810341,POINT (-73.96439220000001 40.6810341)
758,758,"Block 2000, Block Group 2, Census Tract 203, Kings County, New York",240,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470203002000,6,-73.96608468890551,40.68100918706556,"(40.68100918706556,-73.96608468890551)",42487095,-73.9655139,40.6814181,POINT (-73.9655139 40.6814181)
759,759,"Block 2000, Block Group 2, Census Tract 207, Kings County, New York",941,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470207002000,20,-73.9679074926691,40.67463816972779,"(40.67463816972779,-73.9679074926691)",42526342,-73.9669399,40.674412,POINT (-73.9669399 40.674412)
760,760,"Block 2001, Block Group 2, Census Tract 207, Kings County, New York",661,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470207002001,14,-73.96794377618068,40.673750497129376,"(40.673750497129376,-73.96794377618068)",42518604,-73.967191,40.673694,POINT (-73.967191 40.673694)
761,761,"Block 3001, Block Group 3, Census Tract 207, Kings County, New York",664,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470207003001,15,-73.96873387572292,40.67532875391268,"(40.67532875391268,-73.96873387572292)",42507970,-73.9689879,40.674713,POINT (-73.9689879 40.674713)
762,762,"Block 1000, Block Group 1, Census Tract 211, Kings County, New York",525,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211001000,12,-73.97703669975257,40.697236487025336,"(40.697236487025336,-73.97703669975257)",42504024,-73.9767937,40.6981006,POINT (-73.9767937 40.6981006)
763,763,"Block 1001, Block Group 1, Census Tract 211, Kings County, New York",21,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211001001,1,-73.97894970807643,40.697002809563116,"(40.697002809563116,-73.97894970807643)",42461967,-73.9785788,40.6964414,POINT (-73.97857879999999 40.6964414)
764,764,"Block 2000, Block Group 2, Census Tract 211, Kings County, New York",120,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211002000,3,-73.97008130380237,40.69696048757476,"(40.69696048757476,-73.97008130380237)",42500041,-73.9697267,40.6978132,POINT (-73.9697267 40.6978132)
765,765,"Block 2001, Block Group 2, Census Tract 211, Kings County, New York",802,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211002001,17,-73.97111536410267,40.69700307136466,"(40.69700307136466,-73.97111536410267)",42469606,-73.9707687,40.6978522,POINT (-73.97076869999999 40.6978522)
766,766,"Block 2002, Block Group 2, Census Tract 211, Kings County, New York",145,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211002002,4,-73.97213359801643,40.697045618862134,"(40.697045618862134,-73.97213359801643)",42467016,-73.9718095,40.6978967,POINT (-73.97180950000001 40.6978967)
767,767,"Block 2003, Block Group 2, Census Tract 211, Kings County, New York",181,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211002003,4,-73.97313377663149,40.697080385856935,"(40.697080385856935,-73.97313377663149)",42470346,-73.9734531,40.6962217,POINT (-73.9734531 40.6962217)
768,768,"Block 2004, Block Group 2, Census Tract 211, Kings County, New York",108,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211002004,3,-73.97412465292857,40.697117549629645,"(40.697117549629645,-73.97412465292857)",42471719,-73.9744442,40.6962594,POINT (-73.97444419999999 40.6962594)
769,769,"Block 2005, Block Group 2, Census Tract 211, Kings County, New York",204,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211002005,5,-73.97511522578499,40.69715366969021,"(40.69715366969021,-73.97511522578499)",42471715,-73.9754379,40.6962939,POINT (-73.9754379 40.6962939)
770,770,"Block 3001, Block Group 3, Census Tract 211, Kings County, New York",20,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211003001,1,-73.96427379563649,40.69716813861401,"(40.69716813861401,-73.96427379563649)",42499351,-73.964875,40.697714,POINT (-73.96487500000001 40.697714)
771,771,"Block 3002, Block Group 3, Census Tract 211, Kings County, New York",97,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211003002,3,-73.96517104893537,40.69687168605813,"(40.69687168605813,-73.96517104893537)",537402600,-73.9648566,40.6960418,POINT (-73.9648566 40.6960418)
772,772,"Block 3003, Block Group 3, Census Tract 211, Kings County, New York",24,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211003003,1,-73.96610074044679,40.69679994305129,"(40.69679994305129,-73.96610074044679)",42504046,-73.9657844,40.6976398,POINT (-73.9657844 40.6976398)
773,773,"Block 3004, Block Group 3, Census Tract 211, Kings County, New York",28,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211003004,1,-73.96707534424453,40.69683538382678,"(40.69683538382678,-73.96707534424453)",42466412,-73.9667369,40.6976721,POINT (-73.9667369 40.6976721)
774,774,"Block 3005, Block Group 3, Census Tract 211, Kings County, New York",195,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211003005,5,-73.96807147117127,40.69687705412642,"(40.69687705412642,-73.96807147117127)",42471728,-73.9684038,40.6960275,POINT (-73.9684038 40.6960275)
775,775,"Block 3006, Block Group 3, Census Tract 211, Kings County, New York",35,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470211003006,1,-73.96906709772509,40.696920120115195,"(40.696920120115195,-73.96906709772509)",7238262336,-73.9687171,40.6977697,POINT (-73.96871710000001 40.6977697)
776,776,"Block 4000, Block Group 4, Census Tract 227, Kings County, New York",307,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470227004000,7,-73.95920630254147,40.6824311148051,"(40.6824311148051,-73.95920630254147)",42464953,-73.959595,40.681953,POINT (-73.95959499999999 40.681953)
777,777,"Block 4001, Block Group 4, Census Tract 227, Kings County, New York",246,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470227004001,6,-73.96017799686726,40.68248193701421,"(40.68248193701421,-73.96017799686726)",42464564,-73.960595,40.682162,POINT (-73.960595 40.682162)
778,778,"Block 4002, Block Group 4, Census Tract 227, Kings County, New York",51,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470227004002,2,-73.96115345023702,40.68253302660041,"(40.68253302660041,-73.96115345023702)",42464948,-73.961611,40.682375,POINT (-73.961611 40.682375)
779,779,"Block 4003, Block Group 4, Census Tract 227, Kings County, New York",483,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470227004003,11,-73.9600044519162,40.6815885917611,"(40.6815885917611,-73.9600044519162)",42464953,-73.959595,40.681953,POINT (-73.95959499999999 40.681953)
780,780,"Block 4004, Block Group 4, Census Tract 227, Kings County, New York",488,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470227004004,11,-73.95983016634298,40.6806604249976,"(40.6806604249976,-73.95983016634298)",42501891,-73.958396,40.680798,POINT (-73.95839599999999 40.680798)
781,781,"Block 3000, Block Group 3, Census Tract 229, Kings County, New York",520,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470229003000,12,-73.95813299329262,40.68647294814165,"(40.68647294814165,-73.95813299329262)",42498829,-73.956699,40.6862629,POINT (-73.956699 40.6862629)
782,782,"Block 3001, Block Group 3, Census Tract 229, Kings County, New York",320,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470229003001,7,-73.95798694984116,40.68574033604327,"(40.68574033604327,-73.95798694984116)",42498829,-73.956699,40.6862629,POINT (-73.956699 40.6862629)
783,783,"Block 4000, Block Group 4, Census Tract 229, Kings County, New York",558,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470229004000,12,-73.95784015248326,40.68500775454828,"(40.68500775454828,-73.95784015248326)",42501886,-73.959276,40.685217,POINT (-73.959276 40.685217)
784,784,"Block 4001, Block Group 4, Census Tract 229, Kings County, New York",501,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470229004001,11,-73.95769453167156,40.6842754486612,"(40.6842754486612,-73.95769453167156)",42486638,-73.958983,40.68375,POINT (-73.958983 40.68375)
785,785,"Block 4002, Block Group 4, Census Tract 229, Kings County, New York",284,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470229004002,7,-73.9575478999898,40.68354133547534,"(40.68354133547534,-73.9575478999898)",42489032,-73.9576811,40.6831491,POINT (-73.9576811 40.6831491)
786,786,"Block 1000, Block Group 1, Census Tract 231, Kings County, New York",745,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231001000,16,-73.9613480320246,40.68835112471747,"(40.68835112471747,-73.9613480320246)",42501880,-73.9600156,40.6888779,POINT (-73.96001560000001 40.6888779)
787,787,"Block 1001, Block Group 1, Census Tract 231, Kings County, New York",489,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231001001,11,-73.96120330701447,40.68761740592228,"(40.68761740592228,-73.96120330701447)",42501245,-73.9597134,40.6874131,POINT (-73.9597134 40.6874131)
788,788,"Block 2000, Block Group 2, Census Tract 231, Kings County, New York",526,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231002000,12,-73.9610569127102,40.68688606716144,"(40.68688606716144,-73.9610569127102)",42501245,-73.9597134,40.6874131,POINT (-73.9597134 40.6874131)
789,789,"Block 2001, Block Group 2, Census Tract 231, Kings County, New York",694,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231002001,15,-73.96133036275,40.685841785411654,"(40.685841785411654,-73.96133036275)",42464560,-73.961155,40.685001,POINT (-73.96115500000001 40.685001)
790,790,"Block 2002, Block Group 2, Census Tract 231, Kings County, New York",163,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231002002,4,-73.96029002138866,40.68547498471891,"(40.68547498471891,-73.96029002138866)",42480153,-73.960221,40.685109,POINT (-73.960221 40.685109)
791,791,"Block 2003, Block Group 2, Census Tract 231, Kings County, New York",440,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231002003,10,-73.95954104404399,40.68411753217727,"(40.68411753217727,-73.95954104404399)",42495183,-73.9591322,40.6844871,POINT (-73.9591322 40.6844871)
792,792,"Block 3000, Block Group 3, Census Tract 231, Kings County, New York",177,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231003000,4,-73.96046962275634,40.68395527862383,"(40.68395527862383,-73.96046962275634)",42495183,-73.9591322,40.6844871,POINT (-73.9591322 40.6844871)
793,793,"Block 3001, Block Group 3, Census Tract 231, Kings County, New York",598,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470231003001,13,-73.96141279128054,40.683846240127636,"(40.683846240127636,-73.96141279128054)",42499385,-73.962107,40.684891,POINT (-73.962107 40.684891)
794,794,"Block 1000, Block Group 1, Census Tract 233, Kings County, New York",428,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470233001000,10,-73.95856053418632,40.688672083783686,"(40.688672083783686,-73.95856053418632)",42524140,-73.9571193,40.6884662,POINT (-73.9571193 40.6884662)
795,795,"Block 1001, Block Group 1, Census Tract 233, Kings County, New York",462,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470233001001,10,-73.95842285542966,40.68793826515463,"(40.68793826515463,-73.95842285542966)",42501882,-73.959859,40.688148,POINT (-73.95985899999999 40.688148)
796,796,"Block 1002, Block Group 1, Census Tract 233, Kings County, New York",443,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470233001002,10,-73.95827753529905,40.687205856967,"(40.687205856967,-73.95827753529905)",42501245,-73.9597134,40.6874131,POINT (-73.9597134 40.6874131)
797,797,"Block 2000, Block Group 2, Census Tract 233, Kings County, New York",1472,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470233002000,32,-73.95944552089169,40.689785684873314,"(40.689785684873314,-73.95944552089169)",42494544,-73.959428,40.690448,POINT (-73.959428 40.690448)
798,798,"Block 1003, Block Group 1, Census Tract 235, Kings County, New York",952,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470235001003,21,-73.95921090933322,40.69153807751479,"(40.69153807751479,-73.95921090933322)",42492315,-73.959844,40.69253,POINT (-73.959844 40.69253)
799,799,"Block 2003, Block Group 2, Census Tract 235, Kings County, New York",287,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470235002003,7,-73.95957647532123,40.69337256999205,"(40.69337256999205,-73.95957647532123)",42494539,-73.960158,40.694117,POINT (-73.96015800000001 40.694117)
800,800,"Block 1002, Block Group 1, Census Tract 305, Kings County, New York",146,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470305001002,4,-73.9599967067989,40.679735804255785,"(40.679735804255785,-73.9599967067989)",248606379,-73.9613959,40.6804105,POINT (-73.9613959 40.6804105)
801,801,"Block 2013, Block Group 2, Census Tract 537, Kings County, New York",226,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470537002013,5,-73.9609978445674,40.698701997881116,"(40.698701997881116,-73.9609978445674)",42494532,-73.961051,40.698326,POINT (-73.961051 40.698326)
802,802,"Block 1001, Block Group 1, Census Tract 539, Kings County, New York",226,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470539001001,5,-73.96344046213262,40.702300228408795,"(40.702300228408795,-73.96344046213262)",42506402,-73.9634243,40.7027935,POINT (-73.9634243 40.7027935)
